juris_id,ecozone,canfi_species,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
QC,7,1205,POPU,DEL,,-1.2321690000,0.0000583000,-0.0833757000,-1.8766570000,-0.0002725000,0.0821100000,-2.4991920000,-0.0009392000,-0.0246229000,253
QC,7,1205,POPU,DEL,DEL,-1.2321690000,0.0000583000,-0.0833757000,-1.8766570000,-0.0002725000,0.0821100000,-2.4991920000,-0.0009392000,-0.0246229000,253
QC,7,1206,POPU,GRA,,-1.0660930000,0.0002602000,-0.1172350000,-2.2074110000,-0.0007558000,0.1466093000,-1.2010780000,0.0010533000,-0.3922743000,46
QC,7,1211,POPU,BAL,GRA,-1.3607960000,0.0001299000,-0.0588136000,-1.7735220000,0.0000726000,0.0709118000,-2.7589240000,-0.0011953000,0.0263947000,2187
QC,7,1301,BETU,ALL,,-1.7904710000,0.0000471000,-0.0286907000,-0.5869148000,0.0003167000,-0.1032848000,-2.1940650000,-0.0011905000,-0.0911373000,1178
QC,7,1303,BETU,PAP,,-1.8208720000,-0.0001406000,-0.0007532000,-1.1671730000,0.0006486000,-0.0404257000,-2.4944390000,-0.0012847000,0.0016362000,1767
QC,7,1303,BETU,PAP,PAP,-1.8208720000,-0.0001406000,-0.0007532000,-1.1671730000,0.0006486000,-0.0404257000,-2.4944390000,-0.0012847000,0.0016362000,1767
QC,7,1304,BETU,POP,,-1.7229260000,0.0005909000,-0.0358075000,-1.5704300000,0.0001521000,0.0116229000,-3.4289330000,-0.0043628000,0.2028771000,36
QC,7,1400,ACER,SPP,,-1.8751060000,0.0003315000,-0.0516245000,-0.8272743000,-0.0009569000,-0.0460213000,-1.9804360000,-0.0020932000,-0.1607839000,2280
QC,7,1401,ACER,SAH,,-1.8751060000,0.0003315000,-0.0516245000,-0.8272743000,-0.0009569000,-0.0460213000,-1.9804360000,-0.0020932000,-0.1607839000,2280
QC,7,1405,ACER,RUB,,-1.5558610000,-0.0001343000,-0.0821656000,-1.4786830000,-0.0002731000,0.0445257000,-2.3053200000,-0.0006483000,-0.1113396000,1617
QC,7,1406,ACER,SAC,,-1.8751060000,0.0003315000,-0.0516245000,-0.8272743000,-0.0009569000,-0.0460213000,-1.9804360000,-0.0020932000,-0.1607839000,2280
QC,7,1410,ACER,PEN,,-1.8672160000,-0.0042529000,0.0399519000,-0.8144778000,0.0051026000,-0.2073078000,-3.5219210000,-0.0111981000,0.3919382000,12
QC,7,1411,ACER,SPI,,-1.8672160000,-0.0042529000,0.0399519000,-0.8144778000,0.0051026000,-0.2073078000,-3.5219210000,-0.0111981000,0.3919382000,12
QC,7,1550,GENH,SPP,,-2.2524630000,-0.0007354000,0.0266672000,-2.0402660000,-0.0012465000,0.1998829000,-1.7093750000,-0.0024842000,-0.2117364000,441
QC,7,1701,JUGL,CIN,,-1.1698000000,-0.0002334000,-0.1609434000,2.0824610000,0.0075856000,-0.8197151000,2.0613890000,0.0039326000,-1.0991520000,8
QC,7,1702,JUGL,NIG,,-1.1698000000,-0.0002334000,-0.1609434000,2.0824610000,0.0075856000,-0.8197151000,2.0613890000,0.0039326000,-1.0991520000,8
QC,7,1800,ALNU,SPP,,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,7,1803,ALNU,VIR,CRI,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,7,1805,ALNU,INC,,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,7,1805,ALNU,INC,RUG,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,7,1900,OSTR,SPP,,-1.7416740000,-0.0007939000,-0.0182681000,-1.5112500000,0.0021262000,0.0114019000,-2.4129170000,-0.0009872000,-0.0395182000,17
QC,7,1900,OSTR,VIR,,-1.7416740000,-0.0007939000,-0.0182681000,-1.5112500000,0.0021262000,0.0114019000,-2.4129170000,-0.0009872000,-0.0395182000,17
QC,7,1950,CARP,CAR,,-1.7416740000,-0.0007939000,-0.0182681000,-1.5112500000,0.0021262000,0.0114019000,-2.4129170000,-0.0009872000,-0.0395182000,17
QC,7,1950,CARP,SPP,,-1.7416740000,-0.0007939000,-0.0182681000,-1.5112500000,0.0021262000,0.0114019000,-2.4129170000,-0.0009872000,-0.0395182000,17
QC,7,2000,FAGU,GRA,,-2.5897120000,-0.0004464000,0.0577449000,-1.0440300000,-0.0002509000,-0.0148950000,-2.7142920000,-0.0019271000,-0.0585126000,172
QC,7,2108,QUER,RUB,,-1.1350600000,0.0005303000,-0.1912148000,-2.4625120000,-0.0010863000,0.2972093000,-1.9628030000,-0.0001867000,-0.2042540000,333
QC,7,2200,ULMU,SPP,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,7,2201,ULMU,AME,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,7,2202,ULMU,RUB,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,7,2203,ULMU,THO,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,7,2801,PRUN,SER,,-1.4519610000,0.0007146000,-0.1354522000,-1.9184100000,-0.0005012000,0.1388532000,-2.7277990000,-0.0002884000,-0.0456231000,24
QC,7,2802,PRUN,PEN,,-2.9978300000,-0.0006835000,0.1811305000,-2.0630560000,-0.0054803000,0.2283489000,-1.7995880000,0.0031413000,-0.1975811000,103
QC,7,2804,PRUN,VIR,VIR,-2.9978300000,-0.0006835000,0.1811305000,-2.0630560000,-0.0054803000,0.2283489000,-1.7995880000,0.0031413000,-0.1975811000,103
QC,7,2804,PRUN,VIR,,-2.9978300000,-0.0006835000,0.1811305000,-2.0630560000,-0.0054803000,0.2283489000,-1.7995880000,0.0031413000,-0.1975811000,103
QC,7,3000,TILI,AME,,-1.2206660000,0.0004856000,-0.1321747000,-1.6161620000,-0.0003705000,0.0640397000,-2.4116290000,-0.0010691000,-0.0947049000,97
QC,7,3400,FRAX,SPP,,-1.2193150000,0.0006892000,-0.1559660000,-1.3969640000,-0.0012277000,0.0070973000,-2.7450120000,-0.0028593000,0.0214984000,55
QC,7,3401,FRAX,AME,,-1.7310130000,0.0000456000,-0.0776393000,-0.9354685000,-0.0009281000,-0.0274997000,-2.1921450000,-0.0034976000,-0.0401809000,48
QC,7,3402,FRAX,NIG,,-1.2193150000,0.0006892000,-0.1559660000,-1.3969640000,-0.0012277000,0.0070973000,-2.7450120000,-0.0028593000,0.0214984000,55
QC,7,3403,FRAX,PEN,,-1.2193150000,0.0006892000,-0.1559660000,-1.3969640000,-0.0012277000,0.0070973000,-2.7450120000,-0.0028593000,0.0214984000,55
QC,7,3500,SALI,SPP,,-1.6035450000,-0.0087467000,0.0758705000,-1.5129170000,-0.0007943000,0.0322303000,-2.2309840000,0.0003919000,-0.0457798000,28
QC,7,3506,SALI,BEB,,-1.6035450000,-0.0087467000,0.0758705000,-1.5129170000,-0.0007943000,0.0322303000,-2.2309840000,0.0003919000,-0.0457798000,28
QC,7,3910,CRAT,SPP,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,7,3930,MALU,COR,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,7,3930,MALU,FUS,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,7,3930,MALU,SPP,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,7,3960,SORB,SPP,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,7,3961,SORB,AME,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,7,3962,SORB,DEC,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,8,100,PICE,SPP,,-1.4970790000,0.0012125000,-0.1156138000,-1.5886610000,0.0008388000,-0.0322849000,-0.8778544000,0.0001993000,-0.2346724000,75
QC,8,101,PICE,MAR,,-1.4970790000,0.0012125000,-0.1156138000,-1.5886610000,0.0008388000,-0.0322849000,-0.8778544000,0.0001993000,-0.2346724000,75
QC,8,102,PICE,RUB,,-1.7500900000,-0.0001264000,-0.0330156000,-2.3126410000,0.0001750000,0.1095451000,-1.9523450000,-0.0007019000,-0.0306325000,88
QC,8,103,PICE,ABI,,-1.8459720000,0.0019968000,-0.1486154000,-2.3240120000,0.0017257000,0.0846007000,-3.1377150000,-0.0001986000,0.2509315000,21
QC,8,105,PICE,GLA,,-1.8175340000,-0.0002894000,-0.0092472000,-0.9759199000,0.0003268000,-0.1089550000,0.1674467000,0.0021775000,-0.5037534000,48
QC,8,107,PICE,MAR,RUB,-1.7500900000,-0.0001264000,-0.0330156000,-2.3126410000,0.0001750000,0.1095451000,-1.9523450000,-0.0007019000,-0.0306325000,88
QC,8,200,PINU,SPP,,-1.5823220000,0.0009687000,-0.1513183000,-0.8898985000,0.0011482000,-0.2729116000,-0.4859891000,0.0031409000,-0.4991277000,11
QC,8,202,PINU,STR,,-1.5087190000,0.0001310000,-0.0737172000,-1.7795710000,-0.0003218000,0.0654547000,-0.9736738000,0.0005882000,-0.2919563000,140
QC,8,203,PINU,BAN,,-1.5823220000,0.0009687000,-0.1513183000,-0.8898985000,0.0011482000,-0.2729116000,-0.4859891000,0.0031409000,-0.4991277000,11
QC,8,209,PINU,RES,,-1.4606160000,-0.0011193000,-0.0711379000,-1.5297180000,-0.0018565000,0.0445605000,-1.2952690000,-0.0004928000,-0.0990008000,6
QC,8,211,PINU,SYL,,-1.4606160000,-0.0011193000,-0.0711379000,-1.5297180000,-0.0018565000,0.0445605000,-1.2952690000,-0.0004928000,-0.0990008000,6
QC,8,302,ABIE,BAL,,-1.6370300000,-0.0000462000,-0.0370789000,-1.4744290000,0.0006221000,-0.0339606000,-1.1970960000,-0.0002767000,-0.1745165000,507
QC,8,304,ABIE,LAS,,-1.6370300000,-0.0000462000,-0.0370789000,-1.4744290000,0.0006221000,-0.0339606000,-1.1970960000,-0.0002767000,-0.1745165000,507
QC,8,401,TSUG,CAN,,-1.4519050000,0.0004431000,-0.0913155000,-1.3690230000,-0.0002320000,0.0072826000,-1.5755670000,-0.0000559000,-0.1463018000,200
QC,8,602,LARI,LAR,,-2.0412630000,-0.0011173000,0.0103071000,-2.5300280000,-0.0021682000,0.1873343000,-1.8301920000,0.0004270000,-0.1270527000,71
QC,8,605,LARI,KAE,,-2.0412630000,-0.0011173000,0.0103071000,-2.5300280000,-0.0021682000,0.1873343000,-1.8301920000,0.0004270000,-0.1270527000,71
QC,8,701,THUJ,OCC,,-1.7515710000,0.0001138000,-0.0473172000,-1.5868580000,-0.0006475000,0.0442520000,-1.2046810000,0.0009401000,-0.2140812000,214
QC,8,801,JUNI,VIR,,-1.7515710000,0.0001138000,-0.0473172000,-1.5868580000,-0.0006475000,0.0442520000,-1.2046810000,0.0009401000,-0.2140812000,214
QC,8,1100,GENC,SPP,,-1.8175340000,-0.0002894000,-0.0092472000,-0.9759199000,0.0003268000,-0.1089550000,0.1674467000,0.0021775000,-0.5037534000,48
QC,8,1150,UNKN,SPP,,-1.8175340000,-0.0002894000,-0.0092472000,-0.9759199000,0.0003268000,-0.1089550000,0.1674467000,0.0021775000,-0.5037534000,48
QC,8,1200,POPU,SPP,,-1.5583220000,-0.0001028000,-0.0145802000,-1.9341020000,-0.0003515000,0.0623162000,-2.3772200000,0.0005977000,-0.1265199000,266
QC,8,1201,POPU,TRE,,-1.5583220000,-0.0001028000,-0.0145802000,-1.9341020000,-0.0003515000,0.0623162000,-2.3772200000,0.0005977000,-0.1265199000,266
QC,8,1203,POPU,BAL,,-1.7126680000,-0.0004044000,-0.0464690000,-1.9218390000,-0.0012237000,0.1044997000,-1.5862530000,0.0015850000,-0.3113664000,29
QC,8,1203,POPU,BAL,BAL,-1.7126680000,-0.0004044000,-0.0464690000,-1.9218390000,-0.0012237000,0.1044997000,-1.5862530000,0.0015850000,-0.3113664000,29
QC,8,1205,POPU,DEL,,-1.9385280000,0.0001674000,-0.0114475000,-1.5100150000,0.0011283000,-0.0446564000,-4.5715210000,-0.0041378000,0.3992513000,10
QC,8,1205,POPU,DEL,DEL,-1.9385280000,0.0001674000,-0.0114475000,-1.5100150000,0.0011283000,-0.0446564000,-4.5715210000,-0.0041378000,0.3992513000,10
QC,8,1206,POPU,GRA,,-1.4890790000,-0.0005182000,-0.0072603000,-1.4902490000,0.0007821000,-0.0621406000,-3.1458810000,-0.0020069000,0.1011546000,77
QC,8,1211,POPU,BAL,GRA,-1.7862050000,-0.0005828000,0.0428106000,-1.7394340000,0.0001132000,0.0109860000,-2.7668960000,-0.0006846000,-0.0125896000,381
QC,8,1301,BETU,ALL,,-1.8478040000,-0.0003396000,-0.0067343000,-0.3888073000,0.0019028000,-0.2172955000,-3.1882760000,-0.0034208000,0.1961467000,72
QC,8,1303,BETU,PAP,,-1.4829860000,0.0003814000,-0.0808958000,-1.3597300000,0.0006414000,-0.0350221000,-2.4908170000,-0.0001163000,-0.0223473000,45
QC,8,1303,BETU,PAP,PAP,-1.4829860000,0.0003814000,-0.0808958000,-1.3597300000,0.0006414000,-0.0350221000,-2.4908170000,-0.0001163000,-0.0223473000,45
QC,8,1304,BETU,POP,,-1.6954130000,0.0000894000,-0.0401256000,-2.2229640000,-0.0011742000,0.1380152000,-3.4813400000,0.0006282000,0.0956741000,97
QC,8,1400,ACER,SPP,,-1.6033370000,-0.0005315000,-0.0665028000,-1.1888290000,0.0004105000,-0.0276870000,-1.3143200000,-0.0003341000,-0.3798827000,441
QC,8,1401,ACER,SAH,,-1.6033370000,-0.0005315000,-0.0665028000,-1.1888290000,0.0004105000,-0.0276870000,-1.3143200000,-0.0003341000,-0.3798827000,441
QC,8,1404,ACER,NEG,,-1.6033370000,-0.0005315000,-0.0665028000,-1.1888290000,0.0004105000,-0.0276870000,-1.3143200000,-0.0003341000,-0.3798827000,441
QC,8,1405,ACER,RUB,,-1.8523790000,-0.0007960000,0.0015905000,-1.4081080000,0.0004111000,-0.0014706000,-3.1824710000,-0.0030006000,0.1619624000,1101
QC,8,1406,ACER,SAC,,-1.5733180000,0.0002989000,-0.1216681000,-3.4431640000,-0.0022853000,0.5874500000,-1.7851930000,-0.0007637000,-0.1939775000,74
QC,8,1410,ACER,PEN,,-1.8672160000,-0.0042529000,0.0399519000,-0.8144778000,0.0051026000,-0.2073078000,-3.5219210000,-0.0111981000,0.3919382000,12
QC,8,1411,ACER,SPI,,-1.8672160000,-0.0042529000,0.0399519000,-0.8144778000,0.0051026000,-0.2073078000,-3.5219210000,-0.0111981000,0.3919382000,12
QC,8,1550,GENH,SPP,,-1.5048990000,-0.0004696000,-0.0829467000,-2.1488430000,0.0000142000,0.1773613000,-2.5258550000,-0.0017800000,-0.0572774000,290
QC,8,1601,CARY,COR,,-1.1451770000,0.0016382000,-0.2155905000,-0.5575695000,0.0029960000,-0.2124864000,-0.9829603000,0.0055662000,-0.5574207000,10
QC,8,1701,JUGL,CIN,,-1.1698000000,-0.0002334000,-0.1609434000,2.0824610000,0.0075856000,-0.8197151000,2.0613890000,0.0039326000,-1.0991520000,8
QC,8,1702,JUGL,NIG,,-1.1698000000,-0.0002334000,-0.1609434000,2.0824610000,0.0075856000,-0.8197151000,2.0613890000,0.0039326000,-1.0991520000,8
QC,8,1800,ALNU,SPP,,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,8,1803,ALNU,VIR,CRI,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,8,1805,ALNU,INC,RUG,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,8,1805,ALNU,INC,,-4.0900510000,-0.0735808000,0.9442263000,-5.8220900000,-0.1392367000,2.1794350000,5.8500350000,0.3196604000,-4.8214790000,5
QC,8,1900,OSTR,SPP,,-1.6560040000,-0.0004844000,-0.0375522000,-1.7653330000,-0.0004140000,0.0891049000,-1.9602120000,-0.0008303000,-0.1691705000,17
QC,8,1900,OSTR,VIR,,-1.6560040000,-0.0004844000,-0.0375522000,-1.7653330000,-0.0004140000,0.0891049000,-1.9602120000,-0.0008303000,-0.1691705000,17
QC,8,1950,CARP,CAR,,-1.6560040000,-0.0004844000,-0.0375522000,-1.7653330000,-0.0004140000,0.0891049000,-1.9602120000,-0.0008303000,-0.1691705000,17
QC,8,1950,CARP,SPP,,-1.6560040000,-0.0004844000,-0.0375522000,-1.7653330000,-0.0004140000,0.0891049000,-1.9602120000,-0.0008303000,-0.1691705000,17
QC,8,2000,FAGU,GRA,,0.3114664000,0.0034953000,-0.6386089000,-1.3769060000,0.0002018000,0.0288399000,-0.3684019000,0.0022328000,-0.6460581000,58
QC,8,2101,QUER,ALB,,-1.8005410000,-0.0010107000,-0.0221184000,0.4531409000,0.0072491000,-0.4679784000,-5.9615920000,-0.0146073000,0.9878550000,11
QC,8,2102,QUER,BIC,,-6.2180360000,-0.0086950000,1.1358780000,5.8044930000,0.0139685000,-1.8120980000,-5.3377700000,-0.0103691000,0.7763642000,22
QC,8,2104,QUER,MAC,,-6.2180360000,-0.0086950000,1.1358780000,5.8044930000,0.0139685000,-1.8120980000,-5.3377700000,-0.0103691000,0.7763642000,22
QC,8,2108,QUER,RUB,,-6.2180360000,-0.0086950000,1.1358780000,5.8044930000,0.0139685000,-1.8120980000,-5.3377700000,-0.0103691000,0.7763642000,22
QC,8,2200,ULMU,SPP,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,8,2201,ULMU,AME,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,8,2202,ULMU,RUB,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,8,2203,ULMU,THO,,-2.0514060000,-0.0004650000,0.0338694000,-1.5304650000,-0.0013316000,0.0505650000,-2.2085500000,0.0014794000,-0.2068746000,36
QC,8,2801,PRUN,SER,,-1.9210930000,-0.0004547000,0.0109306000,-1.0989050000,0.0013379000,-0.1106087000,-2.8638430000,-0.0019938000,-0.0089473000,12
QC,8,2802,PRUN,PEN,,-2.2831180000,0.0241941000,-0.1865036000,-3.7648790000,-0.0386361000,0.9687406000,-0.9881677000,0.0214270000,-0.6350806000,7
QC,8,2804,PRUN,VIR,,-2.2831180000,0.0241941000,-0.1865036000,-3.7648790000,-0.0386361000,0.9687406000,-0.9881677000,0.0214270000,-0.6350806000,7
QC,8,2804,PRUN,VIR,VIR,-2.2831180000,0.0241941000,-0.1865036000,-3.7648790000,-0.0386361000,0.9687406000,-0.9881677000,0.0214270000,-0.6350806000,7
QC,8,3000,TILI,AME,,-1.1750020000,0.0001940000,-0.1371440000,-2.3744120000,-0.0006748000,0.2281615000,-2.9037360000,-0.0014460000,0.0065343000,23
QC,8,3400,FRAX,SPP,,-1.9656200000,-0.0015753000,0.0624439000,-1.4340050000,-0.0000053900,-0.0102926000,-2.4810330000,-0.0010710000,-0.0800020000,24
QC,8,3401,FRAX,AME,,-1.9148330000,-0.0004209000,0.0226854000,-2.0766350000,-0.0008201000,0.1575647000,-2.7849300000,-0.0015780000,0.0020770000,27
QC,8,3402,FRAX,NIG,,-1.9656200000,-0.0015753000,0.0624439000,-1.4340050000,-0.0000053900,-0.0102926000,-2.4810330000,-0.0010710000,-0.0800020000,24
QC,8,3403,FRAX,PEN,,-1.9148330000,-0.0004209000,0.0226854000,-2.0766350000,-0.0008201000,0.1575647000,-2.7849300000,-0.0015780000,0.0020770000,27
QC,8,3405,FRAX,PEN,,-2.1100420000,-0.0021075000,0.1398670000,-2.2217230000,-0.0009433000,0.1725754000,-3.7357880000,-0.0046610000,0.2802405000,28
QC,8,3405,FRAX,PEN,SUB,-2.1100420000,-0.0021075000,0.1398670000,-2.2217230000,-0.0009433000,0.1725754000,-3.7357880000,-0.0046610000,0.2802405000,28
QC,8,3500,SALI,SPP,,-1.2429210000,-0.0008966000,-0.0964494000,-1.6276390000,0.0083885000,-0.1890185000,-2.7608010000,-0.0024404000,0.0010316000,7
QC,8,3506,SALI,BEB,,-1.2429210000,-0.0008966000,-0.0964494000,-1.6276390000,0.0083885000,-0.1890185000,-2.7608010000,-0.0024404000,0.0010316000,7
QC,8,3910,CRAT,SPP,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,8,3930,MALU,COR,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,8,3930,MALU,FUS,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,8,3930,MALU,SPP,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,8,3960,SORB,SPP,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,8,3961,SORB,AME,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,8,3962,SORB,DEC,,-2.9542240000,0.0269883000,-0.2459811000,-1.5812980000,0.0123194000,-0.1068826000,-2.0534680000,-0.0030825000,-0.0734981000,12
QC,15,100,PICE,SPP,,-1.7216300000,-0.0001848000,-0.0210519000,-1.2394390000,-0.0000102000,-0.0924840000,-0.9577603000,-0.0008775000,-0.1389684000,77
QC,15,101,PICE,MAR,,-1.7216300000,-0.0001848000,-0.0210519000,-1.2394390000,-0.0000102000,-0.0924840000,-0.9577603000,-0.0008775000,-0.1389684000,77
QC,15,105,PICE,GLA,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
QC,15,107,PICE,MAR,RUB,-1.7216300000,-0.0001848000,-0.0210519000,-1.2394390000,-0.0000102000,-0.0924840000,-0.9577603000,-0.0008775000,-0.1389684000,77
QC,15,200,PINU,SPP,,-1.2833780000,0.0028036000,-0.2541196000,-0.3710360000,0.0053032000,-0.4656689000,-0.3165296000,0.0073356000,-0.5718081000,11
QC,15,202,PINU,STR,,-1.7356750000,-0.0000641000,-0.0263015000,-1.6604230000,-0.0002312000,0.0348090000,-0.7040932000,0.0005628000,-0.3466756000,1177
QC,15,203,PINU,BAN,,-1.2833780000,0.0028036000,-0.2541196000,-0.3710360000,0.0053032000,-0.4656689000,-0.3165296000,0.0073356000,-0.5718081000,11
QC,15,209,PINU,RES,,-2.1390510000,-0.0004593000,0.0181259000,-1.2028950000,-0.0000725000,-0.0909429000,-0.5516267000,0.0009338000,-0.3485037000,171
QC,15,302,ABIE,BAL,,-1.6886340000,0.0002014000,-0.0238792000,-1.5665840000,0.0003914000,-0.0179743000,-1.1393710000,-0.0005735000,-0.1404251000,9695
QC,15,304,ABIE,LAS,,-1.6886340000,0.0002014000,-0.0238792000,-1.5665840000,0.0003914000,-0.0179743000,-1.1393710000,-0.0005735000,-0.1404251000,9695
QC,15,401,TSUG,CAN,,-1.3803150000,0.0004551000,-0.1015538000,-1.6127450000,-0.0003346000,0.0664179000,-1.2010690000,0.0003660000,-0.2581077000,424
QC,15,602,LARI,LAR,,-1.8655440000,0.0001958000,-0.0656808000,-1.3858510000,0.0007411000,-0.1044756000,-1.6027770000,-0.0009905000,-0.1172367000,288
QC,15,605,LARI,KAE,,-1.8655440000,0.0001958000,-0.0656808000,-1.3858510000,0.0007411000,-0.1044756000,-1.6027770000,-0.0009905000,-0.1172367000,288
QC,15,701,THUJ,OCC,,-1.9010600000,-0.0002236000,0.0067410000,-1.5046090000,0.0000451000,0.0183753000,-1.1860760000,0.0004646000,-0.1845263000,1861
QC,15,801,JUNI,VIR,,-1.9010600000,-0.0002236000,0.0067410000,-1.5046090000,0.0000451000,0.0183753000,-1.1860760000,0.0004646000,-0.1845263000,1861
QC,15,1100,GENC,SPP,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
QC,15,1150,UNKN,SPP,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
QC,15,1200,POPU,SPP,,-1.4038740000,0.0002452000,-0.0572315000,-1.5930110000,-0.0001931000,-0.0196225000,-1.9030910000,-0.0013376000,-0.1205228000,5489
QC,15,1201,POPU,TRE,,-1.4038740000,0.0002452000,-0.0572315000,-1.5930110000,-0.0001931000,-0.0196225000,-1.9030910000,-0.0013376000,-0.1205228000,5489
QC,15,1203,POPU,BAL,,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
QC,15,1203,POPU,BAL,BAL,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
QC,15,1211,POPU,BAL,GRA,-1.4161690000,0.0001734000,-0.0525172000,-1.5795300000,-0.0000808000,-0.0237883000,-1.9147850000,-0.0014477000,-0.1188770000,6203
QC,15,1301,BETU,ALL,,-1.8952780000,-0.0001697000,0.0007166000,-0.9609746000,0.0007034000,-0.0351398000,-1.9711510000,-0.0004807000,-0.1402650000,3493
QC,15,1303,BETU,PAP,,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
QC,15,1303,BETU,PAP,PAP,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
QC,15,1400,ACER,SPP,,-1.8912910000,-0.0004682000,-0.0136410000,-1.2731460000,0.0001408000,0.0187530000,-2.0256300000,-0.0011549000,-0.1857551000,3885
QC,15,1401,ACER,SAH,,-1.8912910000,-0.0004682000,-0.0136410000,-1.2731460000,0.0001408000,0.0187530000,-2.0256300000,-0.0011549000,-0.1857551000,3885
