CONSTRAINT;OUTPUT;PERIOD;PERCENTAGE
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;3;1.3029135067368205e-13
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;4;6.514567533684101e-14
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;5;1.6286418834210288e-13
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;6;2.605827013473649e-13
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;7;0.27278817627008056
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;8;0.2707518597367779
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;9;-0.17127995719287814
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;10;1.1354000693406099
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;11;0.39203027688183184
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;12;-2.371239251892431
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;13;-0.22266550300555943
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;14;2.894601853193643
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;15;6.2721949333836635
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;16;3.5366009145995454
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;17;3.0780095460260557
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;18;2.1286572797318253
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;19;2.128657279731689
OSUP_EPC_AMAT350_IDR1 <=656.400000   6;OVOLTOTREC;20;2.1286572797315184
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;1;1.473895668282657e-13
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;3;6.514567533684103e-14
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;4;6.514567533684101e-14
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;5;1.7915060717631319e-13
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;6;2.280098636789443e-13
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;7;0.2721537165048569
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;8;0.2858181845561593
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;9;-0.15899069504090138
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;10;1.145388585072772
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;11;0.39805475292111886
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;12;-2.362274894964316
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;13;-0.18957102424335656
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;14;2.9089186143089587
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;15;6.261404361615824
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;16;3.4946597818272114
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;17;3.0726915873871006
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;18;2.1294066926907904
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;19;2.1294066926906727
OSUP_EPC_AMAT350_IDR1 >=655.400000   6;OVOLTOTREC;20;2.129406692690691
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;1;1.8014280390121364e-13
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;2;0.0
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;3;1.6286418834210255e-13
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;4;4.8859256502630754e-14
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;5;1.9543702601052347e-13
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;6;2.280098636789443e-13
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;7;0.616691851359887
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;8;0.8216686250728139
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;9;0.02771784811373604
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;10;1.2755490968919365
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;11;0.28247297509971747
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;12;-2.0047287277140002
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;13;0.0750080646948484
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;14;2.895203161351396
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;15;6.110893233762176
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;16;3.360604468787353
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;17;3.028184702363026
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;18;2.028658079628404
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;19;2.0286580796282867
OSUP_EPC_AMAT350_IDR1 <=345.000000   7;OVOLTOTREC;20;2.0286580796281917
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;1;1.637661853647397e-13
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;2;1.628641883421025e-14
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;3;6.514567533684103e-14
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;4;1.6286418834210254e-14
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;5;2.768691201815749e-13
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;6;2.768691201815752e-13
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;7;0.6181114631398875
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;8;0.8612451835719596
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;9;0.13278168131989931
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;10;1.2981816791414338
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;11;-0.06702696851367981
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;12;-2.0121116963614134
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;13;0.050720528563321786
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;14;2.861330279968983
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;15;6.179949203484329
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;16;3.519224698990664
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;17;2.81083280571998
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;18;2.0415042196838975
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;19;2.0415042196836484
OSUP_EPC_AMAT350_IDR1 >=344.000000   7;OVOLTOTREC;20;2.0415042196836852
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;1;1.637661853647397e-13
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;3;1.140049318394718e-13
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;4;1.6286418834210254e-14
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;5;2.768691201815749e-13
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;6;3.583012143526268e-13
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;7;0.6181114631400424
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;8;0.8612451835714933
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;9;0.1327816813188676
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;10;1.2981816791418175
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;11;-0.06702696851312115
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;12;-2.01211169636152
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;13;0.05072052856426651
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;14;2.861330279968983
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;15;6.179949203484152
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;16;3.5192246989906013
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;17;2.810832805719942
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;18;2.0415042196838975
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;19;2.041504219683686
OSUP_EPC_AMAT350_IDR1 <=702.200000   8;OVOLTOTREC;20;2.0415042196836852
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;1;1.9651942243768764e-13
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;2;1.628641883421025e-14
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;3;9.771851300526153e-14
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;4;8.143209417105126e-14
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;5;1.1400493183947202e-13
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;6;1.6286418834210305e-13
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;7;0.732306254963667
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;8;0.9666081004647948
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;9;0.3600723609232966
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;10;0.9493726905559494
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;11;-0.31291925572145846
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;12;-1.8711880574549404
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;13;0.4216196037697082
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;14;3.0460983057221074
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;15;6.324826282064127
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;16;3.4589432959441764
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;17;2.4217918225233324
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;18;2.02192466724696
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;19;2.0219246672467106
OSUP_EPC_AMAT350_IDR1 >=701.200000   8;OVOLTOTREC;20;2.0219246672466533
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;1;1.8014280390121364e-13
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;2;1.628641883421025e-14
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;3;6.514567533684103e-14
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;4;4.8859256502630754e-14
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;5;1.465777695078926e-13
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;6;1.4657776950789277e-13
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;7;0.7323062549634347
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;8;0.9666081004645541
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;9;0.3600723609197476
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;10;0.9493726905570602
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;11;-0.31291925571919904
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;12;-1.8711880574550703
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;13;0.4216196037693775
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;14;3.046098305722218
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;15;6.324826282063796
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;16;3.458943295944239
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;17;2.4217918225219237
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;18;2.0219246672465263
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;19;2.021924667246334
OSUP_PL_AMAT350_IDR1 =-0.000000   1..7;OVOLTOTREC;20;2.0219246672463704
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;1;1.9651942243768764e-13
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;2;-3.25728376684205e-14
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;3;3.2572837668420513e-14
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;4;-4.8859256502630754e-14
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;5;1.6286418834210288e-13
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;6;2.605827013473649e-13
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;7;0.9420767079649147
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;8;1.6474454659203595
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;9;1.0538242702910219
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;10;2.102311331461118
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;11;-2.0342442611034732
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;12;-0.5780348142351902
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;13;1.9533676808844471
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;14;4.329070304063307
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;15;7.107907997283462
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;16;3.880812846669791
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;17;2.510938736062622
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;18;2.647234997069158
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;19;2.647234997068964
OSUP_PL_AMAT350_IDR1 =-0.000000   9.._LENGTH;OVOLTOTREC;20;2.647234997068944
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;1;1.3101294829179176e-13
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;2;-3.25728376684205e-14
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;3;1.6286418834210257e-14
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;4;-4.8859256502630754e-14
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;5;1.7915060717631319e-13
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;6;1.6286418834210305e-13
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;7;0.9619187304961502
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;8;1.0256925006869877
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;9;0.34595211520630936
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;10;1.7326934423054687
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;11;1.9252846899681135
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;12;-1.3752854251898705
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;13;0.272564589361926
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;14;2.034876650668837
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;15;4.57876989358834
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;16;2.6732534088957807
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;17;2.080760682922076
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;18;2.434854886515088
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;19;2.4348548865148754
OSUP_PL_AMAT350_IDR1 <=171.800000   8;OVOLTOTREC;20;2.434854886514856
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;1;1.473895668282657e-13
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;3;0.0
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;4;-3.257283766842051e-14
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;5;1.1400493183947202e-13
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;6;1.9543702601052367e-13
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;7;0.9619187304975435
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;8;1.0256925006808664
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;9;0.3459521152032831
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;10;1.732693442312146
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;11;1.9252846899703482
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;12;-1.3752854251889495
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;13;0.2725645893618197
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;14;2.03487665067139
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;15;4.578769893588955
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;16;2.6732534088928395
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;17;2.0807606829215617
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;18;2.434854886514654
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;19;2.4348548865144983
OSUP_PL_AMAT350_IDR1 >=170.800000   8;OVOLTOTREC;20;2.4348548865144033
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;1;1.1463632975531778e-13
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;2;-1.628641883421025e-14
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;3;3.2572837668420513e-14
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;4;-6.514567533684101e-14
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;5;1.465777695078926e-13
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;6;4.885925650263092e-14
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;7;0.6669342200571694
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;8;0.7900283691200317
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;9;0.18609146721742692
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;10;1.099881231534984
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;11;2.4010284923316694
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;12;-0.6092433427162962
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;13;-0.6092433427162609
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;14;1.9078023308038798
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;15;4.5540947450622635
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;16;2.947655599120506
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;17;2.3544367447524635
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;18;3.1338618461861394
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;19;3.133861846185831
OSUP_GS_SERAM_RETRAIT_STRREG =-0.000000   1.._LENGTH;OVOLTOTREC;20;3.133861846185811
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;1;1.3101294829179176e-13
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;2;-4.885925650263075e-14
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;3;1.6286418834210257e-14
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;4;-8.143209417105126e-14
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;5;1.1400493183947202e-13
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;6;8.143209417105153e-14
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;7;1.1041667809769555
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;8;0.6722962590542061
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;9;0.06258103027825908
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;10;0.7176344102304805
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;11;3.014843064359084
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;12;0.7776540525095627
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;13;0.7776540525095628
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;14;1.574068278438637
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;15;2.658735270105799
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;16;1.6959492117759438
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;17;1.374364754445323
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;18;1.1317429434565631
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;19;1.1317429434564288
_SEQ(OSUPREALREGAPAR,10%) 7.._LENGTH ;OVOLTOTREC;20;1.1317429434562398
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;1;1.473895668282657e-13
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;2;-8.143209417105126e-14
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;3;-1.6286418834210257e-14
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;4;-1.6286418834210254e-14
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;5;1.7915060717631319e-13
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;6;1.3029135067368246e-13
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;7;0.693030602756396
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;8;1.0219789922586602
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;9;0.43730659917191217
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;10;0.4044001260618299
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;11;1.9695926158039074
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;12;0.1543085626038096
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;13;0.15430856260380962
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;14;1.0599787992582559
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;15;2.541287002001033
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;16;2.2673225538658306
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;17;1.6831419537482222
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;18;0.696664246121954
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;19;0.6966642461218959
_SEQ(OSUPREALREGAEDU,10%) 2.._LENGTH ;OVOLTOTREC;20;0.6966642461218203
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;1;1.637661853647397e-13
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;2;-8.143209417105126e-14
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;3;-8.143209417105127e-14
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;4;-3.257283766842051e-14
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;5;1.302913506736823e-13
_SEQ(OSUPREALREGAREG,10%) 2.._LENGTH ;OVOLTOTREC;6;1.6286418834210305e-13
